pressure_fraction   density_c[fm-3]     M[Ms]               R[km]               
0.0363274           0.67547             1.7976              11.2818             
0.0363944           0.675839            1.79846             11.2809             
0.0364615           0.676208            1.79932             11.2801             
0.0365287           0.676578            1.80018             11.2793             
0.0365961           0.676949            1.80105             11.2785             
0.0366635           0.677321            1.80191             11.2777             
0.0367311           0.677693            1.80277             11.2769             
0.0367989           0.678066            1.80363             11.2761             
0.0368667           0.67844             1.80448             11.2752             
0.0369347           0.678814            1.80534             11.2742             
0.0370028           0.679189            1.8062              11.2732             
0.037071            0.679565            1.80705             11.2723             
0.0371394           0.679941            1.80791             11.2714             
0.0372079           0.680308            1.80876             11.2706             
0.0372765           0.680673            1.80962             11.2698             
0.0373452           0.681039            1.81047             11.2691             
0.0374141           0.681405            1.81132             11.2684             
0.0374831           0.681773            1.81218             11.2676             
0.0375522           0.68214             1.81303             11.2668             
0.0376214           0.682509            1.81388             11.266              
0.0376908           0.682878            1.81473             11.2651             
0.0377603           0.683248            1.81557             11.2642             
0.0378299           0.683619            1.81642             11.2633             
0.0378997           0.68399             1.81727             11.2624             
0.0379696           0.684362            1.81812             11.2614             
0.0380396           0.684735            1.81896             11.2604             
0.0381097           0.685108            1.81981             11.2594             
0.03818             0.685482            1.82065             11.2586             
0.0382504           0.685857            1.82149             11.2579             
0.0383209           0.686233            1.82234             11.2571             
0.0383916           0.686609            1.82318             11.2564             
0.0384624           0.686986            1.82402             11.2556             
0.0385333           0.687363            1.82486             11.2548             
0.0386044           0.687741            1.8257              11.2539             
0.0386755           0.68812             1.82654             11.253              
0.0387469           0.6885              1.82738             11.252              
0.0388183           0.68888             1.82821             11.2511             
0.0388899           0.689261            1.82905             11.2501             
0.0389616           0.689643            1.82988             11.2492             
0.0390334           0.690025            1.83072             11.2483             
0.0391054           0.690395            1.83155             11.2474             
0.0391775           0.690766            1.83239             11.2465             
0.0392498           0.691138            1.83322             11.2457             
0.0393221           0.691511            1.83405             11.2449             
0.0393946           0.691884            1.83488             11.244              
0.0394673           0.692258            1.83571             11.2432             
0.0395401           0.692633            1.83654             11.2423             
0.039613            0.693008            1.83737             11.2414             
0.039686            0.693385            1.83819             11.2404             
0.0397592           0.693761            1.83902             11.2395             
0.0398325           0.694139            1.83985             11.2387             
0.039906            0.694517            1.84068             11.2378             
0.0399795           0.694896            1.8415              11.2369             
0.0400533           0.695275            1.84232             11.2359             
0.0401271           0.695656            1.84315             11.2349             
0.0402011           0.696037            1.84397             11.234              
0.0402752           0.696418            1.84479             11.2331             
0.0403495           0.696801            1.84561             11.2322             
0.0404239           0.697184            1.84643             11.2314             
0.0404984           0.697568            1.84725             11.2305             
0.0405731           0.697952            1.84807             11.2297             
0.0406479           0.698337            1.84888             11.2289             
0.0407229           0.698723            1.8497              11.228              
0.040798            0.69911             1.85052             11.2271             
0.0408732           0.699497            1.85133             11.2261             
0.0409486           0.699885            1.85214             11.2252             
0.0410241           0.700265            1.85296             11.2242             
0.0410997           0.700642            1.85377             11.2231             
0.0411755           0.70102             1.85458             11.2221             
0.0412514           0.701398            1.85539             11.2211             
0.0413275           0.701777            1.8562              11.2202             
0.0414037           0.702157            1.85701             11.2194             
0.04148             0.702537            1.85782             11.2186             
0.0415565           0.702918            1.85863             11.2178             
0.0416332           0.7033              1.85943             11.217              
0.0417099           0.703682            1.86024             11.2161             
0.0417868           0.704066            1.86104             11.2151             
0.0418639           0.70445             1.86185             11.2141             
0.0419411           0.704834            1.86265             11.2131             
0.0420184           0.70522             1.86345             11.212              
0.0420959           0.705606            1.86425             11.2109             
0.0421735           0.705992            1.86506             11.2098             
0.0422513           0.70638             1.86586             11.209              
0.0423292           0.706768            1.86666             11.2082             
0.0424072           0.707157            1.86745             11.2074             
0.0424854           0.707546            1.86825             11.2066             
0.0425638           0.707937            1.86905             11.2057             
0.0426423           0.708328            1.86984             11.2049             
0.0427209           0.70872             1.87064             11.2039             
0.0427997           0.709112            1.87143             11.2029             
0.0428786           0.709505            1.87222             11.2018             
0.0429577           0.709899            1.87302             11.2007             
0.0430369           0.710285            1.87381             11.1997             
0.0431162           0.710667            1.8746              11.1987             
0.0431957           0.711051            1.87539             11.1977             
0.0432754           0.711435            1.87618             11.1968             
0.0433552           0.71182             1.87697             11.1959             
0.0434351           0.712206            1.87775             11.1951             
0.0435152           0.712592            1.87854             11.1942             
0.0435955           0.712979            1.87933             11.1933             
0.0436758           0.713367            1.88011             11.1923             
0.0437564           0.713755            1.88089             11.1913             
0.0438371           0.714145            1.88168             11.1902             
0.0439179           0.714535            1.88246             11.1892             
0.0439989           0.714925            1.88324             11.1883             
0.04408             0.715317            1.88402             11.1873             
0.0441613           0.715709            1.8848              11.1862             
0.0442427           0.716101            1.88558             11.1852             
0.0443243           0.716495            1.88636             11.1842             
0.044406            0.716889            1.88714             11.1834             
0.0444879           0.717284            1.88791             11.1825             
0.0445699           0.71768             1.88869             11.1815             
0.0446521           0.718076            1.88946             11.1806             
0.0447345           0.718474            1.89023             11.1796             
0.0448169           0.718871            1.89101             11.1787             
0.0448996           0.71927             1.89178             11.1777             
0.0449824           0.719669            1.89255             11.1768             
0.0450653           0.720067            1.89332             11.1757             
0.0451484           0.720456            1.89409             11.1745             
0.0452317           0.720845            1.89486             11.1734             
0.0453151           0.721234            1.89563             11.1723             
0.0453986           0.721625            1.89639             11.1714             
0.0454823           0.722016            1.89716             11.1704             
0.0455662           0.722408            1.89792             11.1696             
0.0456502           0.7228              1.89869             11.1687             
0.0457344           0.723194            1.89945             11.1678             
0.0458187           0.723588            1.90021             11.1669             
0.0459032           0.723982            1.90097             11.1659             
0.0459879           0.724378            1.90173             11.1649             
0.0460727           0.724774            1.90249             11.1637             
0.0461576           0.725171            1.90325             11.1625             
0.0462427           0.725569            1.90401             11.1613             
0.046328            0.725967            1.90477             11.1602             
0.0464134           0.726366            1.90553             11.1593             
0.046499            0.726766            1.90628             11.1585             
0.0465848           0.727167            1.90703             11.1577             
0.0466707           0.727568            1.90779             11.1569             
0.0467567           0.72797             1.90854             11.1559             
0.0468429           0.728373            1.90929             11.1549             
0.0469293           0.728777            1.91004             11.1538             
0.0470158           0.729181            1.91079             11.1527             
0.0471025           0.729586            1.91154             11.1514             
0.0471894           0.729992            1.91229             11.1501             
0.0472764           0.730386            1.91304             11.149              
0.0473636           0.730781            1.91378             11.1481             
0.0474509           0.731177            1.91453             11.1473             
0.0475384           0.731573            1.91528             11.1464             
0.0476261           0.73197             1.91602             11.1456             
0.0477139           0.732368            1.91676             11.1447             
0.0478019           0.732767            1.9175              11.1436             
0.04789             0.733166            1.91824             11.1425             
0.0479783           0.733566            1.91898             11.1414             
0.0480668           0.733967            1.91972             11.1402             
0.0481554           0.734368            1.92046             11.139              
0.0482442           0.73477             1.9212              11.1379             
0.0483332           0.735173            1.92193             11.1368             
0.0484223           0.735577            1.92267             11.1359             
0.0485116           0.735982            1.9234              11.135              
0.048601            0.736387            1.92414             11.1341             
0.0486907           0.736793            1.92487             11.1332             
0.0487804           0.7372              1.9256              11.1322             
0.0488704           0.737607            1.92634             11.131              
0.0489605           0.738015            1.92707             11.1299             
0.0490508           0.738424            1.92779             11.1288             
0.0491412           0.738834            1.92852             11.1277             
0.0492318           0.739244            1.92925             11.1265             
0.0493226           0.739656            1.92998             11.1254             
0.0494136           0.740066            1.9307              11.1243             
0.0495047           0.740466            1.93143             11.1234             
0.049596            0.740867            1.93215             11.1225             
0.0496874           0.741268            1.93287             11.1215             
0.049779            0.741671            1.93359             11.1205             
0.0498708           0.742074            1.93431             11.1194             
0.0499628           0.742478            1.93503             11.1184             
0.0500549           0.742882            1.93575             11.1174             
0.0501472           0.743287            1.93647             11.1162             
0.0502397           0.743694            1.93719             11.115              
0.0503323           0.7441              1.93791             11.1137             
0.0504251           0.744508            1.93862             11.1126             
0.0505181           0.744916            1.93934             11.1116             
0.0506113           0.745325            1.94005             11.1106             
0.0507046           0.745735            1.94076             11.1097             
0.0507981           0.746146            1.94147             11.1088             
0.0508917           0.746557            1.94219             11.1078             
0.0509856           0.746969            1.9429              11.1068             
0.0510796           0.747382            1.9436              11.1057             
0.0511738           0.747796            1.94431             11.1044             
0.0512681           0.74821             1.94502             11.1031             
0.0513627           0.748625            1.94572             11.1018             
0.0514574           0.749041            1.94643             11.1006             
0.0515523           0.749458            1.94713             11.0997             
0.0516473           0.749875            1.94784             11.0988             
0.0517426           0.750285            1.94854             11.098              
0.051838            0.750691            1.94924             11.097              
0.0519336           0.751098            1.94994             11.096              
0.0520293           0.751506            1.95064             11.0949             
0.0521253           0.751915            1.95134             11.0937             
0.0522214           0.752324            1.95204             11.0923             
0.0523177           0.752734            1.95274             11.0909             
0.0524141           0.753145            1.95343             11.0897             
0.0525108           0.753557            1.95413             11.0888             
0.0526076           0.753969            1.95482             11.0879             
0.0527046           0.754382            1.95552             11.087              
0.0528018           0.754796            1.95621             11.0861             
0.0528992           0.755211            1.9569              11.085              
0.0529967           0.755626            1.95759             11.0839             
0.0530944           0.756043            1.95828             11.0828             
0.0531923           0.756459            1.95897             11.0814             
0.0532904           0.756877            1.95965             11.08               
0.0533887           0.757296            1.96034             11.0788             
0.0534871           0.757715            1.96102             11.0778             
0.0535858           0.758135            1.96171             11.0768             
0.0536846           0.758556            1.96239             11.0758             
0.0537836           0.758978            1.96308             11.0749             
0.0538827           0.7594              1.96376             11.0739             
0.0539821           0.759823            1.96444             11.0728             
0.0540816           0.76024             1.96512             11.0716             
0.0541814           0.760652            1.9658              11.0703             
0.0542813           0.761066            1.96648             11.0691             
0.0543813           0.76148             1.96715             11.0678             
0.0544816           0.761894            1.96783             11.0667             
0.0545821           0.76231             1.96851             11.0657             
0.0546827           0.762726            1.96918             11.0647             
0.0547836           0.763143            1.96985             11.0637             
0.0548846           0.763561            1.97052             11.0626             
0.0549858           0.76398             1.9712              11.0614             
0.0550872           0.764399            1.97187             11.0602             
0.0551887           0.764819            1.97253             11.0591             
0.0552905           0.76524             1.9732              11.0578             
0.0553925           0.765662            1.97387             11.0566             
0.0554946           0.766085            1.97454             11.0554             
0.0555969           0.766508            1.9752              11.0544             
0.0556995           0.766932            1.97587             11.0533             
0.0558022           0.767357            1.97653             11.0522             
0.0559051           0.767782            1.97719             11.0511             
0.0560081           0.768209            1.97785             11.0499             
0.0561114           0.768636            1.97852             11.0489             
0.0562149           0.769064            1.97918             11.0479             
0.0563185           0.769493            1.97983             11.0466             
0.0564224           0.769922            1.98049             11.0453             
0.0565264           0.770342            1.98115             11.044              
0.0566307           0.770761            1.98181             11.0429             
0.0567351           0.77118             1.98246             11.0418             
0.0568397           0.7716              1.98312             11.0406             
0.0569445           0.772021            1.98377             11.0396             
0.0570495           0.772442            1.98442             11.0386             
0.0571547           0.772865            1.98507             11.0376             
0.0572601           0.773288            1.98572             11.0365             
0.0573657           0.773712            1.98637             11.0351             
0.0574715           0.774136            1.98702             11.0337             
0.0575774           0.774562            1.98767             11.0324             
0.0576836           0.774988            1.98831             11.0313             
0.05779             0.775415            1.98896             11.0301             
0.0578965           0.775843            1.9896              11.0291             
0.0580033           0.776272            1.99024             11.0281             
0.0581102           0.776701            1.99089             11.027              
0.0582174           0.777131            1.99153             11.0259             
0.0583247           0.777562            1.99217             11.0248             
0.0584323           0.777994            1.99281             11.0234             
0.05854             0.778427            1.99345             11.0219             
0.058648            0.77886             1.99408             11.0206             
0.0587561           0.779294            1.99472             11.0196             
0.0588645           0.779729            1.99536             11.0186             
0.058973            0.78016             1.99599             11.0176             
0.0590817           0.780585            1.99662             11.0165             
0.0591907           0.78101             1.99726             11.0154             
0.0592998           0.781436            1.99789             11.0143             
0.0594092           0.781862            1.99852             11.0129             
0.0595187           0.78229             1.99915             11.0114             
0.0596285           0.782718            1.99978             11.0099             
0.0597384           0.783147            2.00041             11.0089             
0.0598486           0.783577            2.00103             11.0079             
0.0599589           0.784007            2.00166             11.0069             
0.0600695           0.784439            2.00228             11.0058             
0.0601803           0.784871            2.00291             11.0047             
0.0602912           0.785304            2.00353             11.0035             
0.0604024           0.785738            2.00415             11.0023             
0.0605138           0.786172            2.00477             11.0008             
0.0606254           0.786608            2.00539             10.9994             
0.0607371           0.787044            2.00601             10.9982             
0.0608491           0.787481            2.00663             10.9973             
0.0609613           0.787919            2.00725             10.9962             
0.0610737           0.788357            2.00786             10.995              
0.0611864           0.788797            2.00848             10.9938             
0.0612992           0.789237            2.00909             10.9926             
0.0614122           0.789678            2.0097              10.9915             
0.0615255           0.790117            2.01032             10.99               
0.0616389           0.790547            2.01093             10.9887             
0.0617526           0.790978            2.01154             10.9875             
0.0618664           0.79141             2.01215             10.9864             
0.0619805           0.791842            2.01275             10.9853             
0.0620948           0.792276            2.01336             10.9842             
0.0622093           0.79271             2.01397             10.9829             
0.062324            0.793145            2.01457             10.9817             
0.0624389           0.79358             2.01518             10.9804             
0.0625541           0.794017            2.01578             10.9792             
0.0626694           0.794454            2.01638             10.9779             
0.062785            0.794893            2.01698             10.9766             
0.0629007           0.795332            2.01758             10.9755             
0.0630167           0.795771            2.01818             10.9744             
0.0631329           0.796212            2.01878             10.9732             
0.0632493           0.796653            2.01937             10.9719             
0.063366            0.797096            2.01997             10.9705             
0.0634828           0.797539            2.02057             10.9694             
0.0635999           0.797983            2.02116             10.9683             
0.0637171           0.798427            2.02175             10.967              
0.0638346           0.798873            2.02234             10.9656             
0.0639523           0.799319            2.02293             10.9644             
0.0640703           0.799766            2.02352             10.9633             
0.0641884           0.800208            2.02411             10.9621             
0.0643068           0.800645            2.0247              10.9607             
0.0644253           0.801082            2.02529             10.9595             
0.0645441           0.80152             2.02588             10.9584             
0.0646631           0.801958            2.02646             10.9573             
0.0647824           0.802398            2.02704             10.9559             
0.0649018           0.802838            2.02763             10.9545             
0.0650215           0.803279            2.02821             10.9533             
0.0651414           0.803721            2.02879             10.9521             
0.0652615           0.804164            2.02937             10.9508             
0.0653819           0.804608            2.02995             10.9495             
0.0655024           0.805052            2.03053             10.9483             
0.0656232           0.805497            2.03111             10.9473             
0.0657442           0.805943            2.03168             10.9461             
0.0658654           0.80639             2.03226             10.9447             
0.0659869           0.806838            2.03283             10.9433             
0.0661086           0.807286            2.0334              10.942              
0.0662305           0.807736            2.03398             10.9408             
0.0663526           0.808186            2.03455             10.9396             
0.0664749           0.808637            2.03512             10.9384             
0.0665975           0.809089            2.03569             10.9372             
0.0667203           0.809541            2.03626             10.9361             
0.0668433           0.809995            2.03682             10.9347             
0.0669666           0.810437            2.03739             10.9333             
0.0670901           0.81088             2.03795             10.9318             
0.0672138           0.811324            2.03852             10.9306             
0.0673377           0.811768            2.03908             10.9295             
0.0674619           0.812213            2.03964             10.9284             
0.0675863           0.812659            2.0402              10.9272             
0.0677109           0.813106            2.04076             10.9259             
0.0678358           0.813554            2.04132             10.9247             
0.0679609           0.814003            2.04188             10.9234             
0.0680862           0.814452            2.04244             10.9218             
0.0682117           0.814902            2.04299             10.9203             
0.0683375           0.815353            2.04355             10.9192             
0.0684635           0.815805            2.0441              10.9182             
0.0685897           0.816258            2.04466             10.9171             
0.0687162           0.816712            2.04521             10.9158             
0.0688429           0.817166            2.04576             10.9145             
0.0689699           0.817621            2.04631             10.9132             
0.069097            0.818077            2.04686             10.9117             
0.0692245           0.818534            2.04741             10.9101             
0.0693521           0.818992            2.04795             10.909              
0.06948             0.819451            2.0485              10.908              
0.0696081           0.81991             2.04904             10.9068             
0.0697365           0.82036             2.04959             10.9055             
0.069865            0.820809            2.05013             10.9042             
0.0699939           0.821258            2.05067             10.9029             
0.0701229           0.821709            2.05121             10.9015             
0.0702522           0.82216             2.05175             10.8999             
0.0703818           0.822612            2.05229             10.8986             
0.0705116           0.823064            2.05283             10.8976             
0.0706416           0.823518            2.05337             10.8965             
0.0707718           0.823972            2.0539              10.8953             
0.0709023           0.824428            2.05444             10.8939             
0.0710331           0.824884            2.05497             10.8924             
0.071164            0.825341            2.0555              10.8911             
0.0712953           0.825798            2.05604             10.8896             
0.0714267           0.826257            2.05657             10.8883             
0.0715584           0.826717            2.0571              10.8871             
0.0716904           0.827177            2.05762             10.8861             
0.0718226           0.827638            2.05815             10.8849             
0.071955            0.8281              2.05868             10.8836             
0.0720877           0.828563            2.0592              10.882              
0.0722206           0.829027            2.05973             10.8806             
0.0723538           0.829491            2.06025             10.8793             
0.0724872           0.829957            2.06078             10.8779             
0.0726209           0.830412            2.0613              10.8766             
0.0727548           0.830866            2.06182             10.8756             
0.0728889           0.831322            2.06234             10.8744             
0.0730233           0.831779            2.06286             10.8731             
0.073158            0.832236            2.06337             10.8715             
0.0732929           0.832694            2.06389             10.87               
0.073428            0.833153            2.0644              10.8689             
0.0735634           0.833613            2.06492             10.8675             
0.0736991           0.834073            2.06543             10.8661             
0.073835            0.834535            2.06594             10.8649             
0.0739711           0.834997            2.06646             10.8637             
0.0741075           0.835461            2.06697             10.8625             
0.0742442           0.835925            2.06748             10.861              
0.0743811           0.83639             2.06798             10.8595             
0.0745182           0.836855            2.06849             10.8584             
0.0746556           0.837322            2.069               10.857              
0.0747933           0.83779             2.0695              10.8555             
0.0749312           0.838258            2.07001             10.8543             
0.0750694           0.838727            2.07051             10.8531             
0.0752078           0.839197            2.07101             10.8518             
0.0753465           0.839668            2.07151             10.8502             
0.0754854           0.840137            2.07201             10.8489             
0.0756246           0.840597            2.07251             10.8478             
0.075764            0.841058            2.07301             10.8464             
0.0759037           0.841521            2.07351             10.8449             
0.0760437           0.841984            2.074               10.8435             
0.0761839           0.842448            2.0745              10.8424             
0.0763244           0.842912            2.07499             10.8411             
0.0764651           0.843378            2.07549             10.8397             
0.0766061           0.843844            2.07598             10.8383             
0.0767474           0.844312            2.07647             10.837              
0.0768889           0.84478             2.07696             10.8357             
0.0770307           0.845249            2.07745             10.8342             
0.0771727           0.845719            2.07794             10.8327             
0.077315            0.84619             2.07842             10.8316             
0.0774576           0.846662            2.07891             10.8302             
0.0776004           0.847134            2.0794              10.829              
0.0777435           0.847607            2.07988             10.8276             
0.0778869           0.848082            2.08036             10.8264             
0.0780305           0.848557            2.08084             10.8249             
0.0781744           0.849033            2.08133             10.8233             
0.0783185           0.84951             2.08181             10.8218             
0.0784629           0.849988            2.08229             10.8206             
0.0786076           0.850454            2.08276             10.8195             
0.0787526           0.850921            2.08324             10.8183             
0.0788978           0.851389            2.08372             10.8169             
0.0790433           0.851858            2.08419             10.8156             
0.079189            0.852328            2.08467             10.8141             
0.079335            0.852799            2.08514             10.8124             
0.0794813           0.85327             2.08561             10.8109             
0.0796279           0.853742            2.08608             10.8097             
0.0797747           0.854216            2.08655             10.8086             
0.0799218           0.85469             2.08702             10.8075             
0.0800692           0.855165            2.08749             10.806              
0.0802168           0.85564             2.08795             10.8047             
0.0803647           0.856117            2.08842             10.8031             
0.0805129           0.856595            2.08888             10.8014             
0.0806614           0.857073            2.08935             10.7999             
0.0808101           0.857552            2.08981             10.7989             
0.0809591           0.858033            2.09027             10.7978             
0.0811084           0.858514            2.09073             10.7964             
0.081258            0.858996            2.09119             10.795              
0.0814078           0.859479            2.09165             10.7936             
0.0815579           0.859962            2.09211             10.792              
0.0817083           0.860436            2.09256             10.7902             
0.081859            0.860909            2.09302             10.789              
0.0820099           0.861383            2.09347             10.788              
0.0821611           0.861857            2.09393             10.7868             
0.0823126           0.862333            2.09438             10.7855             
0.0824644           0.86281             2.09483             10.7839             
0.0826165           0.863287            2.09528             10.7824             
0.0827688           0.863766            2.09573             10.7808             
0.0829214           0.864245            2.09618             10.7792             
0.0830743           0.864725            2.09662             10.778              
0.0832275           0.865206            2.09707             10.777              
0.083381            0.865688            2.09752             10.7758             
0.0835347           0.866171            2.09796             10.7743             
0.0836887           0.866654            2.0984              10.7728             
0.0838431           0.867139            2.09884             10.7712             
0.0839977           0.867624            2.09929             10.7695             
0.0841526           0.868111            2.09973             10.7681             
0.0843077           0.868598            2.10017             10.7671             
0.0844632           0.869086            2.1006              10.7659             
0.0846189           0.869575            2.10104             10.7647             
0.084775            0.870064            2.10148             10.7631             
0.0849313           0.870542            2.10191             10.7616             
0.0850879           0.871022            2.10235             10.7599             
0.0852448           0.871502            2.10278             10.7584             
0.085402            0.871983            2.10321             10.757              
0.0855594           0.872465            2.10365             10.756              
0.0857172           0.872949            2.10408             10.7548             
0.0858753           0.873432            2.1045              10.7535             
0.0860336           0.873917            2.10493             10.7518             
0.0861923           0.874403            2.10536             10.7502             
0.0863512           0.87489             2.10579             10.7488             
0.0865104           0.875377            2.10621             10.7472             
0.0866699           0.875865            2.10663             10.7459             
0.0868297           0.876355            2.10706             10.7448             
0.0869899           0.876845            2.10748             10.7435             
0.0871503           0.877336            2.1079              10.742              
0.087311            0.877828            2.10832             10.7403             
0.087472            0.878321            2.10874             10.739              
0.0876332           0.878815            2.10915             10.7374             
0.0877948           0.87931             2.10957             10.7359             
0.0879567           0.879805            2.10999             10.7347             
0.0881189           0.880294            2.1104              10.7335             
0.0882814           0.880779            2.11081             10.7321             
0.0884442           0.881266            2.11123             10.7303             
0.0886073           0.881752            2.11164             10.7291             
0.0887707           0.88224             2.11205             10.7276             
0.0889343           0.882729            2.11246             10.726              
0.0890983           0.883219            2.11287             10.7246             
0.0892626           0.883709            2.11328             10.7234             
0.0894272           0.884201            2.11368             10.7221             
0.0895921           0.884693            2.11409             10.7205             
0.0897573           0.885186            2.11449             10.719              
0.0899228           0.885681            2.1149              10.7177             
0.0900886           0.886176            2.1153              10.7161             
0.0902548           0.886672            2.1157              10.7145             
0.0904212           0.887169            2.1161              10.7133             
0.0905879           0.887667            2.1165              10.712              
0.0907549           0.888165            2.1169              10.7106             
0.0909223           0.888665            2.1173              10.7091             
0.0910899           0.889166            2.1177              10.7078             
0.0912579           0.889667            2.11809             10.7062             
0.0914262           0.890165            2.11848             10.7044             
0.0915948           0.890656            2.11888             10.703              
0.0917637           0.891148            2.11927             10.7018             
0.0919329           0.891641            2.11966             10.7004             
0.0921024           0.892134            2.12005             10.6991             
0.0922722           0.892629            2.12044             10.6977             
0.0924424           0.893124            2.12083             10.6963             
0.0926128           0.893621            2.12122             10.6945             
0.0927836           0.894118            2.1216              10.6927             
0.0929547           0.894616            2.12199             10.6915             
0.0931261           0.895115            2.12237             10.6901             
0.0932978           0.895615            2.12275             10.689              
0.0934698           0.896116            2.12314             10.6876             
0.0936422           0.896618            2.12352             10.6862             
0.0938149           0.897121            2.1239              10.6846             
0.0939878           0.897625            2.12428             10.6827             
0.0941612           0.898129            2.12466             10.6812             
0.0943348           0.898635            2.12504             10.6799             
0.0945087           0.899141            2.12541             10.6788             
0.094683            0.899649            2.12579             10.6775             
0.0948576           0.900153            2.12616             10.6761             
0.0950325           0.900651            2.12654             10.6745             
0.0952077           0.901149            2.12691             10.6726             
0.0953833           0.901648            2.12728             10.6709             
0.0955592           0.902147            2.12765             10.6697             
0.0957354           0.902648            2.12802             10.6685             
0.0959119           0.90315             2.12839             10.6672             
0.0960888           0.903653            2.12875             10.6658             
0.0962659           0.904156            2.12912             10.6644             
0.0964434           0.904661            2.12948             10.6625             
0.0966213           0.905166            2.12985             10.6605             
0.0967994           0.905673            2.13021             10.6594             
0.0969779           0.90618             2.13057             10.6583             
0.0971568           0.906688            2.13093             10.657              
0.0973359           0.907198            2.13129             10.6555             
0.0975154           0.907708            2.13165             10.6541             
0.0976952           0.908219            2.13201             10.6523             
0.0978753           0.908731            2.13237             10.6502             
0.0980558           0.909244            2.13273             10.6491             
0.0982366           0.909758            2.13308             10.648              
0.0984178           0.910266            2.13344             10.6468             
0.0985992           0.910769            2.13379             10.6453             
0.0987811           0.911274            2.13414             10.6438             
0.0989632           0.911779            2.13449             10.642              
0.0991457           0.912285            2.13484             10.6399             
0.0993285           0.912792            2.13519             10.6387             
0.0995117           0.913301            2.13554             10.6376             
0.0996951           0.91381             2.13589             10.6364             
0.099879            0.91432             2.13623             10.635              
0.100063            0.914831            2.13658             10.6334             
0.100248            0.915342            2.13692             10.6317             
0.100433            0.915855            2.13726             10.6296             
0.100618            0.916369            2.13761             10.6283             
0.100803            0.916884            2.13795             10.6272             
0.100989            0.917399            2.13829             10.626              
